INSERT INTO `Exercise_Log` (`Account_No`,`Reps`,`Sets`,`Time`,`Exercise_ID`) VALUES
    (1391,12,1,"2018-02-20 18:28:50",80),
    (1400,6,1,"2018-02-21 19:57:21",19),
    (1238,7,1,"2018-02-21 19:57:21",19),
    (1391,8,1,"2018-02-21 19:57:21",19),
    (1239,11,1,"2018-02-21 19:57:21",19),
    (1401,8,1,"2018-02-21 19:57:21",19),
    (1239,6,1,"2018-02-21 19:57:21",48),
    (1237,6,1,"2018-02-21 19:57:21",48),
    (1239,5,1,"2018-02-21 19:57:21",48),
    (1298,7,1,"2018-02-21 19:57:21",48),
    (1300,7,1,"2018-02-21 19:57:21",48),
    (1697,2,1,"2018-02-21 19:57:21",48),
    (1391,2,1,"2018-02-21 19:57:21",48),
    (1238,2,1,"2018-02-22 21:00:54",4),
    (1298,1,1,"2018-02-22 21:00:54",4),
    (1391,3,1,"2018-02-22 21:00:54",4),
    (1239,3,1,"2018-02-22 21:00:54",4),
    (1391,3,1,"2018-02-22 21:00:54",4),
    (1235,5,1,"2018-02-22 21:00:54",4),
    (1298,8,1,"2018-02-22 21:00:54",55),
    (1239,8,1,"2018-02-22 21:00:54",55),
    (1400,8,1,"2018-02-22 21:00:54",55),
    (1298,15,1,"2018-02-22 21:00:54",20),
    (1237,15,1,"2018-02-22 21:00:54",20),
    (1697,15,1,"2018-02-22 21:00:54",20),
    (1391,8,1,"2018-02-22 21:00:54",78),
    (1239,8,1,"2018-02-22 21:00:54",78),
    (1298,10,1,"2018-02-22 21:00:54",5),
    (1238,11,1,"2018-02-22 21:00:54",5),
    (1391,12,1,"2018-02-22 21:00:54",5),
    (1298,3,1,"2018-02-24 20:32:01",36),
    (1298,2,1,"2018-02-24 20:32:01",36),
    (1239,3,1,"2018-02-24 20:32:01",36),
    (1238,4,1,"2018-02-24 20:32:01",36),
    (1300,3,1,"2018-02-24 20:32:01",36),
    (1238,3,1,"2018-02-24 20:32:01",36),
    (1400,3,1,"2018-02-24 20:32:01",36),
    (1298,3,1,"2018-02-24 20:32:01",36),
    (1391,8,1,"2018-02-24 20:32:01",10),
    (1298,12,1,"2018-02-24 20:32:01",10),
    (1298,12,1,"2018-02-24 20:32:01",10),
    (1298,12,1,"2018-02-24 20:32:01",10),
    (1235,12,1,"2018-02-24 20:32:01",10),
    (1300,10,1,"2018-02-24 20:32:01",31),
    (1239,11,1,"2018-02-24 20:32:01",31),
    (1391,12,1,"2018-02-24 20:32:01",31),
    (1400,14,1,"2018-02-24 20:32:01",68),
    (1391,13,1,"2018-02-24 20:32:01",68),
    (1298,12,1,"2018-02-24 20:32:01",73),
    (1239,8,1,"2018-02-24 20:32:01",73),
    (1300,12,1,"2018-02-24 20:32:01",81),
    (1239,8,1,"2018-02-24 20:32:01",81),
    (1239,15,1,"2018-02-24 20:32:01",80),
    (1391,10,1,"2018-02-24 20:32:01",80),
    (1391,7,1,"2018-02-24 20:32:01",80),
    (1391,12,1,"2018-02-24 20:32:01",60),
    (1391,12,1,"2018-02-24 20:32:01",60),
    (1298,5,1,"2018-02-25 14:09:05",1),
    (1238,5,1,"2018-02-25 14:09:05",1),
    (1391,5,1,"2018-02-25 14:09:05",1),
    (1237,9,1,"2018-02-25 14:09:05",1),
    (1238,8,1,"2018-02-25 14:09:05",1),
    (1300,10,1,"2018-02-25 14:09:05",2),
    (1238,10,1,"2018-02-25 14:09:05",2),
    (1400,10,1,"2018-02-25 14:09:05",2),
    (1391,12,1,"2018-02-25 14:09:05",2),
    (1300,10,1,"2018-02-25 14:09:05",2),
    (1298,8,1,"2018-02-28 17:46:53",10),
    (1300,3,1,"2018-02-28 17:46:53",10),
    (1238,3,1,"2018-02-28 17:46:53",10),
    (1298,3,1,"2018-02-28 17:46:53",10),
    (1697,3,1,"2018-02-28 17:46:53",10),
    (1300,9,1,"2018-02-28 17:46:53",10),
    (1401,10,1,"2018-02-28 17:46:53",10),
    (1298,9,1,"2018-02-28 17:46:53",10),
    (1298,10,1,"2018-02-28 17:46:53",31),
    (1298,10,1,"2018-02-28 17:46:53",31),
    (1300,10,1,"2018-02-28 17:46:53",11),
    (1238,8,1,"2018-02-28 17:46:53",11),
    (1298,10,1,"2018-02-28 17:46:53",26),
    (1239,10,1,"2018-02-28 17:46:53",26),
    (1298,10,1,"2018-02-28 17:46:53",26),
    (1391,10,1,"2018-02-28 17:46:53",26),
    (1298,9,1,"2018-02-28 17:46:53",26),
    (1238,9,1,"2018-02-28 17:46:53",26),
    (1298,5,1,"2018-03-01 18:57:21",48),
    (1239,5,1,"2018-03-01 18:57:21",48),
    (1391,6,1,"2018-03-01 18:57:21",48),
    (1300,6,1,"2018-03-01 18:57:21",48),
    (1239,5,1,"2018-03-01 18:57:21",48),
    (1238,7,1,"2018-03-01 18:57:21",48),
    (1298,5,1,"2018-03-01 18:57:21",48),
    (1237,3,1,"2018-03-06 18:33:21",36),
    (1300,3,1,"2018-03-06 18:33:21",36),
    (1298,3,1,"2018-03-06 18:33:21",36),
    (1235,3,1,"2018-03-06 18:33:21",36),
    (1238,3,1,"2018-03-06 18:33:21",36),
    (1238,3,1,"2018-03-06 18:33:21",36),
    (1238,3,1,"2018-03-06 18:33:21",36),
    (1300,5,1,"2018-03-06 18:33:21",36),
    (1300,12,1,"2018-03-06 18:33:21",10),
    (1239,12,1,"2018-03-06 18:33:21",10),
    (1400,10,1,"2018-03-06 18:33:21",10),
    (1300,8,1,"2018-03-06 18:33:21",10),
    (1298,12,1,"2018-03-06 18:33:21",31),
    (1238,12,1,"2018-03-06 18:33:21",31),
    (1300,9,1,"2018-03-06 18:33:21",56),
    (1237,9,1,"2018-03-06 18:33:21",56),
    (1300,12,1,"2018-03-06 18:33:21",12),
    (1300,12,1,"2018-03-06 18:33:21",12),
    (1239,12,1,"2018-03-06 18:33:21",12),
    (1400,5,1,"2018-03-07 20:09:46",1),
    (1239,7,1,"2018-03-07 20:09:46",1),
    (1300,5,1,"2018-03-07 20:09:46",1),
    (1400,7,1,"2018-03-07 20:09:46",1),
    (1391,12,1,"2018-03-07 20:09:46",2),
    (1298,12,1,"2018-03-07 20:09:46",2),
    (1300,12,1,"2018-03-07 20:09:46",2),
    (1239,10,1,"2018-03-07 20:09:46",19),
    (1238,10,1,"2018-03-07 20:09:46",19),
    (1401,10,1,"2018-03-07 20:09:46",19),
    (1391,10,1,"2018-03-11 16:15:08",10),
    (1237,10,1,"2018-03-11 16:15:08",10),
    (1400,9,1,"2018-03-11 16:15:08",10),
    (1298,9,1,"2018-03-11 16:15:08",10),
    (1300,12,1,"2018-03-11 16:15:08",43),
    (1237,10,1,"2018-03-11 16:15:08",43),
    (1239,10,1,"2018-03-11 16:15:08",43),
    (1300,10,1,"2018-03-11 16:15:08",43),
    (1391,8,1,"2018-03-11 16:15:08",68),
    (1697,10,1,"2018-03-11 16:15:08",56),
    (1238,10,1,"2018-03-11 16:15:08",56),
    (1300,10,1,"2018-03-11 16:15:08",56),
    (1238,8,1,"2018-03-12 20:08:29",19),
    (1239,8,1,"2018-03-12 20:08:29",19),
    (1237,8,1,"2018-03-12 20:08:29",19),
    (1300,8,1,"2018-03-12 20:08:29",19),
    (1239,5,1,"2018-03-12 20:08:29",48),
    (1238,5,1,"2018-03-12 20:08:29",48),
    (1239,5,1,"2018-03-12 20:08:29",48),
    (1239,5,1,"2018-03-12 20:08:29",48),
    (1298,5,1,"2018-03-12 20:08:29",48),
    (1391,5,1,"2018-03-12 20:08:29",48),
    (1237,5,1,"2018-03-13 18:44:13",4),
    (1298,2,1,"2018-03-13 18:44:13",4),
    (1300,5,1,"2018-03-13 18:44:13",4),
    (1391,5,1,"2018-03-13 18:44:13",4),
    (1391,5,1,"2018-03-13 18:44:13",4),
    (1391,5,1,"2018-03-13 18:44:13",4),
    (1401,8,1,"2018-03-13 18:44:13",55),
    (1300,8,1,"2018-03-13 18:44:13",55),
    (1400,8,1,"2018-03-13 18:44:13",55),
    (1237,10,1,"2018-03-13 18:44:13",5),
    (1200,10,1,"2018-03-13 18:44:13",5),
    (1300,10,1,"2018-03-13 18:44:13",5),
    (1298,10,1,"2018-03-13 18:44:13",5),
    (1391,6,1,"2018-03-15 21:24:06",10),
    (1239,7,1,"2018-03-15 21:24:06",10),
    (1391,8,1,"2018-03-15 21:24:06",10),
    (1239,8,1,"2018-03-15 21:24:06",10),
    (1298,8,1,"2018-03-15 21:24:06",10),
    (1298,8,1,"2018-03-16 21:26:27",1),
    (1300,8,1,"2018-03-16 21:26:27",1),
    (1238,8,1,"2018-03-16 21:26:27",1),
    (1238,8,1,"2018-03-16 21:26:27",1),
    (1239,11,1,"2018-03-16 21:26:27",28),
    (1237,11,1,"2018-03-16 21:26:27",28),
    (1300,12,1,"2018-03-16 21:26:27",2),
    (1237,12,1,"2018-03-16 21:26:27",2),
    (1391,11,1,"2018-03-16 21:26:27",75),
    (1391,5,1,"2018-03-17 21:28:32",4),
    (1300,5,1,"2018-03-17 21:28:32",4),
    (1391,5,1,"2018-03-17 21:28:32",4),
    (1298,5,1,"2018-03-17 21:28:32",4),
    (1298,5,1,"2018-03-17 21:28:32",4),
    (1300,5,1,"2018-03-17 21:28:32",4),
    (1400,8,1,"2018-03-17 21:28:32",4),
    (1391,11,1,"2018-03-17 21:28:32",5),
    (1391,12,1,"2018-03-17 21:28:32",5),
    (1237,10,1,"2018-03-17 21:28:32",5),
    (1298,11,1,"2018-03-17 21:28:32",5),
    (1238,3,1,"2018-03-19 19:27:35",36),
    (1391,3,1,"2018-03-19 19:27:35",36),
    (1239,3,1,"2018-03-19 19:27:35",36),
    (1298,3,1,"2018-03-19 19:27:35",36),
    (1400,3,1,"2018-03-19 19:27:35",36),
    (1697,3,1,"2018-03-19 19:27:35",36),
    (123,10,1,"2018-03-19 19:27:35",10),
    (1298,10,1,"2018-03-19 19:27:35",10),
    (1238,13,1,"2018-03-19 19:27:35",10),
    (1298,10,1,"2018-03-19 19:27:35",10),
    (1300,10,1,"2018-03-19 19:27:35",31),
    (1298,10,1,"2018-03-19 19:27:35",31),
    (1239,12,1,"2018-03-19 19:27:35",31),
    (1298,12,1,"2018-03-19 19:27:35",68),
    (1298,10,1,"2018-03-19 19:27:35",11),
    (1239,10,1,"2018-03-19 19:27:35",11),
    (1400,10,1,"2018-03-19 19:27:35",43),
    (1391,10,1,"2018-03-19 19:27:35",43),
    (1400,6,1,"2018-03-20 07:27:13",19),
    (1298,6,1,"2018-03-20 07:27:13",19),
    (1239,8,1,"2018-03-20 07:27:13",19),
    (1239,8,1,"2018-03-20 07:27:13",19),
    (1300,5,1,"2018-03-20 07:27:13",19),
    (1391,5,1,"2018-03-20 07:27:13",48),
    (1298,5,1,"2018-03-20 07:27:13",48),
    (1300,5,1,"2018-03-20 07:27:13",48),
    (1300,5,1,"2018-03-20 07:27:13",48),
    (1235,7,1,"2018-03-20 07:27:13",48),
    (1298,7,1,"2018-03-20 07:27:13",48),
    (1237,12,1,"2018-03-20 07:27:13",29),
    (1238,12,1,"2018-03-20 07:27:13",29),
    (1238,3,1,"2018-03-21 20:53:59",4),
    (1237,5,1,"2018-03-21 20:53:59",4),
    (1298,5,1,"2018-03-21 20:53:59",4),
    (1235,5,1,"2018-03-21 20:53:59",4),
    (1239,8,1,"2018-03-21 20:53:59",4),
    (1400,8,1,"2018-03-21 20:53:59",4),
    (1238,9,1,"2018-03-21 20:53:59",4),
    (1300,8,1,"2018-03-21 20:53:59",67),
    (1391,10,1,"2018-03-21 20:53:59",67),
    (1239,10,1,"2018-03-21 20:53:59",67),
    (1300,10,1,"2018-03-21 20:53:59",67),
    (1239,10,1,"2018-03-21 20:53:59",67),
    (1235,10,1,"2018-03-21 20:53:59",67),
    (1300,12,1,"2018-03-21 20:53:59",73),
    (1401,12,1,"2018-03-21 20:53:59",73),
    (1239,12,1,"2018-03-21 20:53:59",73),
    (1400,8,1,"2018-03-23 19:00:33",10),
    (1391,8,1,"2018-03-23 19:00:33",10),
    (1300,8,1,"2018-03-23 19:00:33",10),
    (1401,8,1,"2018-03-23 19:00:33",10),
    (1300,8,1,"2018-03-23 19:00:33",10),
    (1298,12,1,"2018-03-23 19:00:33",10),
    (1237,12,1,"2018-03-23 19:00:33",10),
    (1239,12,1,"2018-03-23 19:00:33",31),
    (1300,10,1,"2018-03-23 19:00:33",31),
    (1238,10,1,"2018-03-23 19:00:33",26),
    (1401,10,1,"2018-03-23 19:00:33",26),
    (1298,10,1,"2018-03-23 19:00:33",26),
    (1391,10,1,"2018-03-23 19:00:33",26),
    (1300,10,1,"2018-03-23 19:00:33",26),
    (1300,12,1,"2018-03-23 19:00:33",12),
    (1300,12,1,"2018-03-23 19:00:33",12),
    (1237,15,1,"2018-03-23 19:00:33",25),
    (1298,15,1,"2018-03-23 19:00:33",25),
    (1391,15,1,"2018-03-23 19:00:33",25),
    (1239,8,1,"2018-03-24 15:52:46",1),
    (1400,8,1,"2018-03-24 15:52:46",1),
    (1391,8,1,"2018-03-24 15:52:46",1),
    (1298,5,1,"2018-03-24 15:52:46",1),
    (1298,5,1,"2018-03-24 15:52:46",1),
    (1239,12,1,"2018-03-24 15:52:46",28),
    (1298,12,1,"2018-03-24 15:52:46",28),
    (1239,15,1,"2018-03-24 15:52:46",24),
    (1298,15,1,"2018-03-24 15:52:46",24),
    (1400,15,1,"2018-03-24 15:52:46",29),
    (1391,12,1,"2018-03-24 15:52:46",29),
    (1200,5,1,"2018-03-25 19:07:14",4),
    (1239,5,1,"2018-03-25 19:07:14",4),
    (1237,5,1,"2018-03-25 19:07:14",4),
    (1391,5,1,"2018-03-25 19:07:14",4),
    (1238,5,1,"2018-03-25 19:07:14",4),
    (1300,5,1,"2018-03-25 19:07:14",4),
    (1298,5,1,"2018-03-25 19:07:14",4),
    (1237,16,1,"2018-03-25 19:07:14",20),
    (1298,12,1,"2018-03-25 19:07:14",20),
    (1391,12,1,"2018-03-25 19:07:14",20),
    (1298,8,1,"2018-03-25 19:07:14",78),
    (1300,10,1,"2018-03-25 19:07:14",78),
    (1298,10,1,"2018-03-25 19:07:14",5),
    (1300,10,1,"2018-03-25 19:07:14",5),
    (1239,10,1,"2018-03-25 19:07:14",5),
    (1391,8,1,"2018-03-25 19:07:14",55),
    (1239,8,1,"2018-03-25 19:07:14",55),
    (1235,8,1,"2018-03-25 19:07:14",55),
    (1300,3,1,"2018-03-27 20:18:33",36),
    (1391,3,1,"2018-03-27 20:18:33",36),
    (1391,3,1,"2018-03-27 20:18:33",36),
    (1300,3,1,"2018-03-27 20:18:33",36),
    (1300,3,1,"2018-03-27 20:18:33",36),
    (1237,3,1,"2018-03-27 20:18:33",36),
    (1239,5,1,"2018-03-27 20:18:33",36),
    (1298,8,1,"2018-03-27 20:18:33",10),
    (1235,10,1,"2018-03-27 20:18:33",10),
    (1391,11,1,"2018-03-27 20:18:33",10),
    (1237,10,1,"2018-03-27 20:18:33",10),
    (1300,12,1,"2018-03-27 20:18:33",10),
    (1298,12,1,"2018-03-27 20:18:33",31),
    (1391,12,1,"2018-03-27 20:18:33",31),
    (1235,10,1,"2018-03-27 20:18:33",31),
    (1391,12,1,"2018-03-27 20:18:33",68),
    (1237,12,1,"2018-03-27 20:18:33",39),
    (1400,12,1,"2018-03-27 20:18:33",39),
    (1300,12,1,"2018-03-27 20:18:33",43),
    (1300,12,1,"2018-03-27 20:18:33",43),
    (1237,13,1,"2018-03-27 20:18:33",25),
    (1298,13,1,"2018-03-27 20:18:33",25),
    (1300,13,1,"2018-03-27 20:18:33",25),
    (1300,13,1,"2018-03-27 20:18:33",60),
    (1400,13,1,"2018-03-27 20:18:33",60),
    (1300,8,1,"2018-03-28 19:20:22",19),
    (1239,8,1,"2018-03-28 19:20:22",19),
    (1239,6,1,"2018-03-28 19:20:22",19),
    (1391,7,1,"2018-03-28 19:20:22",19),
    (1298,10,1,"2018-03-28 19:20:22",19),
    (1300,5,1,"2018-03-28 19:20:22",48),
    (1239,3,1,"2018-03-28 19:20:22",48),
    (1391,5,1,"2018-03-28 19:20:22",48),
    (1391,5,1,"2018-03-28 19:20:22",48),
    (1391,5,1,"2018-03-28 19:20:22",48),
    (1300,5,1,"2018-03-28 19:20:22",48),
    (1298,12,1,"2018-03-28 19:20:22",29),
    (1238,15,1,"2018-03-28 19:20:22",29),
    (1239,15,1,"2018-03-28 19:20:22",29),
    (1298,15,1,"2018-03-28 19:20:22",24),
    (1300,12,1,"2018-03-28 19:20:22",24),
    (1300,15,1,"2018-03-28 19:20:22",24),
    (1298,12,1,"2018-03-28 19:20:22",82),
    (1391,12,1,"2018-03-28 19:20:22",82),
    (1300,3,1,"2018-03-30 09:32:45",4),
    (1300,3,1,"2018-03-30 09:32:45",4),
    (1238,4,1,"2018-03-30 09:32:45",4),
    (1401,4,1,"2018-03-30 09:32:45",4),
    (1391,4,1,"2018-03-30 09:32:45",4),
    (1238,5,1,"2018-03-30 09:32:45",4),
    (1300,10,1,"2018-03-30 09:32:45",67),
    (1237,10,1,"2018-03-30 09:32:45",67),
    (1391,10,1,"2018-03-30 09:32:45",67),
    (1239,12,1,"2018-03-30 09:32:45",55),
    (1237,12,1,"2018-03-30 09:32:45",20),
    (1239,15,1,"2018-03-30 09:32:45",20),
    (1300,15,1,"2018-03-30 09:32:45",20),
    (1391,8,1,"2018-03-30 09:32:45",78),
    (1391,8,1,"2018-03-30 09:32:45",78),
    (1239,12,1,"2018-03-31 09:33:05",10),
    (1391,10,1,"2018-03-31 09:33:05",10),
    (1391,10,1,"2018-03-31 09:33:05",10),
    (1235,10,1,"2018-03-31 09:33:05",10),
    (1391,11,1,"2018-03-31 09:33:05",10),
    (1400,12,1,"2018-03-31 09:33:05",60),
    (1298,12,1,"2018-03-31 09:33:05",60),
    (1300,11,1,"2018-03-31 09:33:05",31),
    (1401,11,1,"2018-03-31 09:33:05",31),
    (1238,11,1,"2018-03-31 09:33:05",31),
    (1298,9,1,"2018-03-31 09:33:05",56),
    (1697,10,1,"2018-03-31 09:33:05",56),
    (1400,12,1,"2018-03-31 09:33:05",16),
    (1239,12,1,"2018-03-31 09:33:05",80),
    (1391,8,1,"2018-04-02 19:57:43",1),
    (1239,8,1,"2018-04-02 19:57:43",1),
    (1239,8,1,"2018-04-02 19:57:43",1),
    (1237,8,1,"2018-04-02 19:57:43",1),
    (1239,4,1,"2018-04-02 19:57:43",1),
    (1391,8,1,"2018-04-02 19:57:43",74),
    (1300,8,1,"2018-04-02 19:57:43",74),
    (1237,8,1,"2018-04-02 19:57:43",74),
    (1300,8,1,"2018-04-02 19:57:43",74),
    (1238,12,1,"2018-04-02 19:57:43",2),
    (1298,12,1,"2018-04-02 19:57:43",2),
    (1237,3,1,"2018-04-04 19:55:42",4),
    (1391,3,1,"2018-04-04 19:55:42",4),
    (1239,4,1,"2018-04-04 19:55:42",4),
    (1391,4,1,"2018-04-04 19:55:42",4),
    (1235,3,1,"2018-04-04 19:55:42",4),
    (1300,3,1,"2018-04-04 19:55:42",4),
    (1391,3,1,"2018-04-04 19:55:42",4),
    (1298,5,1,"2018-04-04 19:55:42",78),
    (1298,8,1,"2018-04-04 19:55:42",78),
    (1238,10,1,"2018-04-04 19:55:42",5),
    (1298,10,1,"2018-04-04 19:55:42",5),
    (1200,10,1,"2018-04-04 19:55:42",5),
    (1391,10,1,"2018-04-04 19:55:42",73),
    (1239,10,1,"2018-04-04 19:55:42",73),
    (1238,6,1,"2018-04-05 18:23:43",10),
    (1298,6,1,"2018-04-05 18:23:43",10),
    (1298,6,1,"2018-04-05 18:23:43",10),
    (1239,12,1,"2018-04-05 18:23:43",10),
    (1300,10,1,"2018-04-05 18:23:43",10),
    (1391,12,1,"2018-04-05 18:23:43",10),
    (1239,12,1,"2018-04-05 18:23:43",43),
    (1391,10,1,"2018-04-05 18:23:43",43),
    (1298,10,1,"2018-04-05 18:23:43",43),
    (1401,10,1,"2018-04-05 18:23:43",26),
    (1300,10,1,"2018-04-05 18:23:43",26),
    (1239,10,1,"2018-04-05 18:23:43",26),
    (1300,14,1,"2018-04-05 18:23:43",80),
    (1400,12,1,"2018-04-05 18:23:43",80),
    (1235,12,1,"2018-04-05 18:23:43",80),
    (1391,8,1,"2018-04-07 15:25:55",19),
    (1300,8,1,"2018-04-07 15:25:55",19),
    (1239,8,1,"2018-04-07 15:25:55",19),
    (1237,5,1,"2018-04-07 15:25:55",48),
    (1400,4,1,"2018-04-07 15:25:55",48),
    (1298,6,1,"2018-04-07 15:25:55",48),
    (1400,6,1,"2018-04-07 15:25:55",48),
    (1238,6,1,"2018-04-07 15:25:55",48),
    (1400,4,1,"2018-04-07 15:25:55",48),
    (1239,12,1,"2018-04-07 15:25:55",24),
    (1298,12,1,"2018-04-07 15:25:55",24),
    (1400,12,1,"2018-04-07 15:25:55",24),
    (1238,12,1,"2018-04-07 15:25:55",82),
    (1239,12,1,"2018-04-07 15:25:55",82),
    (1391,10,1,"2018-04-07 15:25:55",82),
    (1238,5,1,"2018-04-08 21:09:07",4),
    (1239,5,1,"2018-04-08 21:09:07",4),
    (1238,3,1,"2018-04-08 21:09:07",4),
    (1298,5,1,"2018-04-08 21:09:07",4),
    (1300,5,1,"2018-04-08 21:09:07",4),
    (1298,5,1,"2018-04-08 21:09:07",4),
    (1391,5,1,"2018-04-08 21:09:07",4),
    (1238,5,1,"2018-04-08 21:09:07",4),
    (1239,14,1,"2018-04-08 21:09:07",20),
    (1697,14,1,"2018-04-08 21:09:07",20),
    (1300,12,1,"2018-04-08 21:09:07",20),
    (1298,12,1,"2018-04-08 21:09:07",20),
    (1200,8,1,"2018-04-08 21:09:07",78),
    (1298,9,1,"2018-04-08 21:09:07",78),
    (1239,9,1,"2018-04-08 21:09:07",6),
    (1235,9,1,"2018-04-08 21:09:07",6),
    (1239,10,1,"2018-04-08 21:09:07",5),
    (1391,10,1,"2018-04-08 21:09:07",5),
    (1200,10,1,"2018-04-08 21:09:07",5),
    (1391,10,1,"2018-04-08 21:09:07",5),
    (1298,10,1,"2018-04-09 19:45:00",10),
    (1300,10,1,"2018-04-09 19:45:00",10),
    (1300,10,1,"2018-04-09 19:45:00",10),
    (1401,13,1,"2018-04-09 19:45:00",10),
    (1237,18,1,"2018-04-09 19:45:00",60),
    (1235,18,1,"2018-04-09 19:45:00",60),
    (1300,18,1,"2018-04-09 19:45:00",60),
    (1391,10,1,"2018-04-09 19:45:00",31),
    (1298,10,1,"2018-04-09 19:45:00",31),
    (1298,10,1,"2018-04-09 19:45:00",31),
    (1300,12,1,"2018-04-09 19:45:00",43),
    (1401,10,1,"2018-04-09 19:45:00",43),
    (1391,15,1,"2018-04-09 19:45:00",71),
    (1238,12,1,"2018-04-09 19:45:00",71),
    (1238,15,1,"2018-04-09 19:45:00",25),
    (1237,15,1,"2018-04-09 19:45:00",25),
    (1298,15,1,"2018-04-09 19:45:00",25),
    (1239,10,1,"2018-04-09 19:45:00",10),
    (1300,10,1,"2018-04-09 19:45:00",10),
    (1238,10,1,"2018-04-09 19:45:00",10),
    (1238,13,1,"2018-04-09 19:45:00",10),
    (1300,18,1,"2018-04-09 19:45:00",60),
    (1237,18,1,"2018-04-09 19:45:00",60),
    (1235,10,1,"2018-04-09 19:45:00",31),
    (1238,10,1,"2018-04-09 19:45:00",31),
    (1300,10,1,"2018-04-09 19:45:00",31),
    (1300,12,1,"2018-04-09 19:45:00",43),
    (1238,10,1,"2018-04-09 19:45:00",43),
    (1235,15,1,"2018-04-09 19:45:00",71),
    (1300,12,1,"2018-04-09 19:45:00",71),
    (1237,15,1,"2018-04-09 19:45:00",25),
    (1238,15,1,"2018-04-09 19:45:00",25),
    (1298,15,1,"2018-04-09 19:45:00",25),
    (1239,8,1,"2018-04-11 19:13:54",1),
    (1238,8,1,"2018-04-11 19:13:54",1),
    (1239,5,1,"2018-04-11 19:13:54",1),
    (1238,5,1,"2018-04-11 19:13:54",1),
    (1300,5,1,"2018-04-11 19:13:54",1),
    (1238,12,1,"2018-04-11 19:13:54",28),
    (1300,10,1,"2018-04-11 19:13:54",75),
    (1298,10,1,"2018-04-11 19:13:54",75),
    (1238,4,1,"2018-04-12 22:42:10",4),
    (1235,5,1,"2018-04-12 22:42:10",4),
    (1298,3,1,"2018-04-12 22:42:10",4),
    (1300,4,1,"2018-04-12 22:42:10",4),
    (1391,4,1,"2018-04-12 22:42:10",4),
    (1300,5,1,"2018-04-12 22:42:10",4),
    (123,5,1,"2018-04-12 22:42:10",4),
    (1238,14,1,"2018-04-12 22:42:10",20),
    (1298,15,1,"2018-04-12 22:42:10",20),
    (1239,12,1,"2018-04-12 22:42:10",20),
    (1391,8,1,"2018-04-12 22:42:10",78),
    (1238,6,1,"2018-04-12 22:42:10",78),
    (1300,8,1,"2018-04-12 22:42:10",78),
    (1237,10,1,"2018-04-12 22:42:10",5),
    (1239,11,1,"2018-04-12 22:42:10",5),
    (1239,12,1,"2018-04-12 22:42:10",5),
    (1400,10,1,"2018-04-12 22:42:10",32),
    (1391,4,1,"2018-04-13 18:13:39",10),
    (1238,4,1,"2018-04-13 18:13:39",10),
    (1391,5,1,"2018-04-13 18:13:39",10),
    (1300,5,1,"2018-04-13 18:13:39",10),
    (1237,12,1,"2018-04-13 18:13:39",10),
    (1239,10,1,"2018-04-13 18:13:39",10),
    (1391,10,1,"2018-04-13 18:13:39",31),
    (1237,10,1,"2018-04-13 18:13:39",31),
    (1238,10,1,"2018-04-13 18:13:39",31),
    (1238,8,1,"2018-04-13 18:13:39",26),
    (1298,8,1,"2018-04-13 18:13:39",26),
    (1298,10,1,"2018-04-13 18:13:39",26),
    (1300,10,1,"2018-04-13 18:13:39",26),
    (1298,6,1,"2018-04-15 17:37:42",19),
    (1300,6,1,"2018-04-15 17:37:42",19),
    (1238,6,1,"2018-04-15 17:37:42",19),
    (1235,6,1,"2018-04-15 17:37:42",19),
    (1391,5,1,"2018-04-15 17:37:42",48),
    (1298,5,1,"2018-04-15 17:37:42",48),
    (1300,5,1,"2018-04-15 17:37:42",48),
    (1237,8,1,"2018-04-15 17:37:42",48),
    (1391,12,1,"2018-04-15 17:37:42",29),
    (1238,12,1,"2018-04-15 17:37:42",29),
    (1239,12,1,"2018-04-15 17:37:42",29),
    (1239,12,1,"2018-04-15 17:37:42",24),
    (1391,12,1,"2018-04-15 17:37:42",24),
    (1235,12,1,"2018-04-15 17:37:42",24),
    (1391,3,1,"2018-04-17 20:11:36",4),
    (1239,1,1,"2018-04-17 20:11:36",4),
    (1300,5,1,"2018-04-17 20:11:36",4),
    (1239,5,1,"2018-04-17 20:11:36",4),
    (1391,5,1,"2018-04-17 20:11:36",4),
    (1239,5,1,"2018-04-17 20:11:36",4),
    (1239,5,1,"2018-04-17 20:11:36",4),
    (1300,15,1,"2018-04-17 20:11:36",20),
    (1300,15,1,"2018-04-17 20:11:36",20),
    (1239,15,1,"2018-04-17 20:11:36",20),
    (1238,15,1,"2018-04-17 20:11:36",20),
    (1239,8,1,"2018-04-17 20:11:36",78),
    (8765,8,1,"2018-04-17 20:11:36",78),
    (1300,10,1,"2018-04-17 20:11:36",5),
    (1697,10,1,"2018-04-17 20:11:36",5),
    (123,10,1,"2018-04-17 20:11:36",5),
    (1300,5,1,"2018-04-18 19:46:01",1),
    (1400,5,1,"2018-04-18 19:46:01",1),
    (1237,5,1,"2018-04-18 19:46:01",1),
    (1239,5,1,"2018-04-18 19:46:01",1),
    (1239,6,1,"2018-04-18 19:46:01",1),
    (1238,10,1,"2018-04-18 19:46:01",75),
    (1697,12,1,"2018-04-18 19:46:01",75),
    (1238,10,1,"2018-04-18 19:46:01",23),
    (1298,15,1,"2018-04-18 19:46:01",24),
    (1300,12,1,"2018-04-18 19:46:01",24),
    (1391,12,1,"2018-04-18 19:46:01",24),
